,Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
2189,FDO20,BABATUNJI017,FDO20_BABATUNJI017,12.85,Normal Sugar,0.152988295,Fruits and Vegetables,634.35,2014,Medium,Cluster 2,Supermarket Type1,5677.61
2190,FDO20,BABATUNJI035,FDO20_BABATUNJI035,12.85,Normal Sugar,0.152099033,Fruits and Vegetables,631.6,2011,Small,Cluster 2,Supermarket Type1,8831.84
2191,FDO21,BABATUNJI017,FDO21_BABATUNJI017,11.6,Normal Sugar,0.009818244,Snack Foods,557.85,2014,Medium,Cluster 2,Supermarket Type1,12939.82
2192,FDO21,BABATUNJI035,FDO21_BABATUNJI035,11.6,Normal Sugar,0.009761175,Snack Foods,567.35,2011,Small,Cluster 2,Supermarket Type1,4500.81
2193,FDO22,BABATUNJI010,FDO22_BABATUNJI010,13.5,Normal Sugar,0.029893094,Snack Foods,202.74,2005,Medium,Cluster 3,Grocery Store,399.48
2194,FDO22,BABATUNJI013,FDO22_BABATUNJI013,13.5,Normal Sugar,0.017844608999999997,Snack Foods,203.49,1994,High,Cluster 3,Supermarket Type1,2996.1
2195,FDO23,BABATUNJI013,FDO23_BABATUNJI013,17.85,Low Sugar,0.146305498,Breads,235.36,1994,High,Cluster 3,Supermarket Type1,4018.1
2196,FDO24,BABATUNJI010,FDO24_BABATUNJI010,11.1,Low Sugar,0.294948897,Baking Goods,397.65,2005,Medium,Cluster 3,Grocery Store,1980.76
2197,FDO24,BABATUNJI013,FDO24_BABATUNJI013,11.1,Low Sugar,0.17606902300000002,Baking Goods,391.9,1994,High,Cluster 3,Supermarket Type1,4753.81
2198,FDO24,BABATUNJI027,FDO24_BABATUNJI027,12.909,Low Sugar,0.175362333,Baking Goods,397.4,1992,Medium,Cluster 3,Supermarket Type3,11092.23
2199,FDO24,BABATUNJI035,FDO24_BABATUNJI035,11.1,Low Sugar,0.176182345,Baking Goods,395.4,2011,Small,Cluster 2,Supermarket Type1,4753.81
2200,FDO24,BABATUNJI045,FDO24_BABATUNJI045,11.1,Low Sugar,0.176573035,Baking Goods,393.65,2009,Medium,Cluster 2,Supermarket Type1,7526.87
2201,FDO24,BABATUNJI046,FDO24_BABATUNJI046,11.1,Low Sugar,0.176215665,Baking Goods,397.15,2004,Small,Cluster 1,Supermarket Type1,6734.57
2202,FDO24,BABATUNJI049,FDO24_BABATUNJI049,11.1,Low Sugar,0.0,Baking Goods,391.15,2006,Medium,Cluster 1,Supermarket Type1,5942.27
2203,FDO25,BABATUNJI018,FDO25_BABATUNJI018,6.3,Low Sugar,0.127968205,Canned,524.07,2016,Medium,Cluster 3,Supermarket Type2,9962.03
2204,FDO25,BABATUNJI027,FDO25_BABATUNJI027,12.909,Low Sugar,0.126831854,Canned,522.57,1992,Medium,Cluster 3,Supermarket Type3,11534.99
2205,FDO25,BABATUNJI035,FDO25_BABATUNJI035,6.3,Low Sugar,0.127424932,Canned,520.32,2011,Small,Cluster 2,Supermarket Type1,5767.49
2206,FDO25,BABATUNJI049,FDO25_BABATUNJI049,6.3,Low Sugar,0.127647181,Canned,519.82,2006,Medium,Cluster 1,Supermarket Type1,5243.18
2207,FDO27,BABATUNJI046,FDO27_BABATUNJI046,6.175,Normal Sugar,0.179077475,Meat,235.94,2004,Small,Cluster 1,Supermarket Type1,3355.63
2208,FDO27,BABATUNJI049,FDO27_BABATUNJI049,6.175,Normal Sugar,0.17935589300000002,Meat,235.44,2006,Medium,Cluster 1,Supermarket Type1,1438.13
2209,FDO28,BABATUNJI013,FDO28_BABATUNJI013,5.765,Low Sugar,0.072238195,Frozen Foods,300.02,1994,High,Cluster 3,Supermarket Type1,4217.84
2210,FDO28,BABATUNJI019,FDO28_BABATUNJI019,12.909,Low Sugar,0.126585095,Frozen Foods,306.02,1992,Small,Cluster 1,Grocery Store,301.27
2211,FDO28,BABATUNJI049,FDO28_BABATUNJI049,5.765,Low Sugar,0.072410764,Frozen Foods,306.27,2006,Medium,Cluster 1,Supermarket Type1,2711.47
2212,FDO31,BABATUNJI013,FDO31_BABATUNJI013,6.76,Normal Sugar,0.028958563,Fruits and Vegetables,195.99,1994,High,Cluster 3,Supermarket Type1,4394.28
2213,FDO32,BABATUNJI013,FDO32_BABATUNJI013,6.36,Low Sugar,0.120443298,Fruits and Vegetables,113.52,1994,High,Cluster 3,Supermarket Type1,2796.36
2214,FDO33,BABATUNJI018,FDO33_BABATUNJI018,14.75,Low Sugar,0.089686322,Snack Foods,288.38,2016,Medium,Cluster 3,Supermarket Type2,4554.07
2215,FDO34,BABATUNJI010,FDO34_BABATUNJI010,17.7,Low Sugar,0.050111641,Snack Foods,414.95,2005,Medium,Cluster 3,Grocery Store,419.45
2216,FDO34,BABATUNJI013,FDO34_BABATUNJI013,17.7,Low Sugar,0.029914022000000002,Snack Foods,415.7,1994,High,Cluster 3,Supermarket Type1,6291.81
2217,FDO34,BABATUNJI017,FDO34_BABATUNJI017,17.7,Low Sugar,0.030108283,Snack Foods,414.95,2014,Medium,Cluster 2,Supermarket Type1,10905.8
2218,FDO34,BABATUNJI018,FDO34_BABATUNJI018,17.7,Low Sugar,0.030060895,Snack Foods,416.2,2016,Medium,Cluster 3,Supermarket Type2,5033.45
2219,FDO34,BABATUNJI027,FDO34_BABATUNJI027,12.909,Low Sugar,0.029793955,Snack Foods,418.2,1992,Medium,Cluster 3,Supermarket Type3,14261.44
2220,FDO34,BABATUNJI035,FDO34_BABATUNJI035,17.7,Low Sugar,0.029933275,Snack Foods,422.7,2011,Small,Cluster 2,Supermarket Type1,13003.07
2221,FDO34,BABATUNJI045,FDO34_BABATUNJI045,17.7,Low Sugar,0.029999652999999998,Snack Foods,424.45,2009,Medium,Cluster 2,Supermarket Type1,5033.45
2222,FDO36,BABATUNJI019,FDO36_BABATUNJI019,12.909,Low Sugar,0.136417078,Baking Goods,449.42,1992,Small,Cluster 1,Grocery Store,449.42
2223,FDO36,BABATUNJI027,FDO36_BABATUNJI027,12.909,Low Sugar,0.07753654,Baking Goods,452.17,1992,Medium,Cluster 3,Supermarket Type3,8089.47
2224,FDO36,BABATUNJI035,FDO36_BABATUNJI035,19.7,Low Sugar,0.07789910900000001,Baking Goods,444.42,2011,Small,Cluster 2,Supermarket Type1,6741.23
2225,FDO36,BABATUNJI049,FDO36_BABATUNJI049,19.7,Low Sugar,0.07803497599999999,Baking Goods,445.17,2006,Medium,Cluster 1,Supermarket Type1,9887.13
2226,FDO37,BABATUNJI017,FDO37_BABATUNJI017,8.06,Low Sugar,0.021497594,Breakfast,575.83,2014,Medium,Cluster 2,Supermarket Type1,3465.49
2227,FDO37,BABATUNJI027,FDO37_BABATUNJI027,12.909,Low Sugar,0.021273161000000002,Breakfast,572.83,1992,Medium,Cluster 3,Supermarket Type3,18482.61
2228,FDO37,BABATUNJI035,FDO37_BABATUNJI035,8.06,Low Sugar,0.021372636,Breakfast,579.33,2011,Small,Cluster 2,Supermarket Type1,13284.37
2229,FDO37,BABATUNJI045,FDO37_BABATUNJI045,8.06,Low Sugar,0.021420031000000003,Breakfast,580.08,2009,Medium,Cluster 2,Supermarket Type1,7508.56
2230,FDO39,BABATUNJI018,FDO39_BABATUNJI018,6.985,Normal Sugar,0.137926458,Meat,461.9,2016,Medium,Cluster 3,Supermarket Type2,10106.84
2231,FDO39,BABATUNJI027,FDO39_BABATUNJI027,12.909,Normal Sugar,0.13670167800000002,Meat,455.4,1992,Medium,Cluster 3,Supermarket Type3,14700.86
2232,FDO39,BABATUNJI045,FDO39_BABATUNJI045,6.985,Normal Sugar,0.137645467,Meat,463.15,2009,Medium,Cluster 2,Supermarket Type1,7350.43
2233,FDO39,BABATUNJI046,FDO39_BABATUNJI046,6.985,Normal Sugar,0.137366883,Meat,462.4,2004,Small,Cluster 1,Supermarket Type1,9647.44
2234,FDO39,BABATUNJI049,FDO39_BABATUNJI049,6.985,Normal Sugar,0.137580452,Meat,457.15,2006,Medium,Cluster 1,Supermarket Type1,10106.84
2235,FDO40,BABATUNJI010,FDO40_BABATUNJI010,17.1,Low Sugar,0.054612768,Frozen Foods,375.6,2005,Medium,Cluster 3,Grocery Store,1491.39
2236,FDO40,BABATUNJI017,FDO40_BABATUNJI017,17.1,Low Sugar,0.032812668999999996,Frozen Foods,367.85,2014,Medium,Cluster 2,Supermarket Type1,5592.72
2237,FDO40,BABATUNJI018,FDO40_BABATUNJI018,17.1,Low Sugar,0.032761024,Frozen Foods,372.1,2016,Medium,Cluster 3,Supermarket Type2,5219.87
2238,FDO40,BABATUNJI027,FDO40_BABATUNJI027,12.909,Low Sugar,0.032470108,Frozen Foods,372.35,1992,Medium,Cluster 3,Supermarket Type3,9321.2
2239,FDO40,BABATUNJI046,FDO40_BABATUNJI046,17.1,Ultra Low Sugar,0.032628111,Frozen Foods,371.85,2004,Small,Cluster 1,Supermarket Type1,4101.33
2240,FDO40,BABATUNJI049,FDO40_BABATUNJI049,17.1,Low Sugar,0.032678839,Frozen Foods,376.85,2006,Medium,Cluster 1,Supermarket Type1,7829.81
2241,FDO44,BABATUNJI013,FDO44_BABATUNJI013,12.6,Low Sugar,0.087380432,Fruits and Vegetables,274.31,1994,High,Cluster 3,Supermarket Type1,3868.3
2242,FDO45,BABATUNJI049,FDO45_BABATUNJI049,13.15,Normal Sugar,0.038011783,Snack Foods,224.21,2006,Medium,Cluster 1,Supermarket Type1,1757.71
2243,FDO46,BABATUNJI017,FDO46_BABATUNJI017,9.6,Normal Sugar,0.0,Snack Foods,477.72,2014,Medium,Cluster 2,Supermarket Type1,10872.51
2244,FDO46,BABATUNJI018,FDO46_BABATUNJI018,9.6,Normal Sugar,0.014270393999999999,Snack Foods,468.47,2016,Medium,Cluster 3,Supermarket Type2,6618.05
2245,FDO46,BABATUNJI027,FDO46_BABATUNJI027,12.909,Normal Sugar,0.014143673,Snack Foods,468.47,1992,Medium,Cluster 3,Supermarket Type3,7090.77
2246,FDO46,BABATUNJI035,FDO46_BABATUNJI035,9.6,Normal Sugar,0.014209811000000001,Snack Foods,470.47,2011,Small,Cluster 2,Supermarket Type1,4254.46
2247,FDO46,BABATUNJI049,FDO46_BABATUNJI049,9.6,Normal Sugar,0.014234595,Snack Foods,475.72,2006,Medium,Cluster 1,Supermarket Type1,11817.95
2248,FDO48,BABATUNJI045,FDO48_BABATUNJI045,15.0,Normal Sugar,0.0268952,Baking Goods,550.86,2009,Medium,Cluster 2,Supermarket Type1,4973.53
2249,FDO50,BABATUNJI013,FDO50_BABATUNJI013,16.25,Low Sugar,0.078103689,Canned,227.95,1994,High,Cluster 3,Supermarket Type1,4823.72
2250,FDO50,BABATUNJI049,FDO50_BABATUNJI049,16.25,Low Sugar,0.078290271,Canned,232.95,2006,Medium,Cluster 1,Supermarket Type1,2986.11
2251,FDO51,BABATUNJI013,FDO51_BABATUNJI013,6.785,Normal Sugar,0.041947547,Meat,103.03,1994,High,Cluster 3,Supermarket Type1,2024.03
2252,FDO52,BABATUNJI017,FDO52_BABATUNJI017,11.6,Normal Sugar,0.07760107,Frozen Foods,427.53,2014,Medium,Cluster 2,Supermarket Type1,7699.98
2253,FDO52,BABATUNJI018,FDO52_BABATUNJI018,11.6,Normal Sugar,0.077478931,Frozen Foods,425.78,2016,Medium,Cluster 3,Supermarket Type2,10694.41
2254,FDO52,BABATUNJI027,FDO52_BABATUNJI027,12.909,Normal Sugar,0.076790922,Frozen Foods,430.28,1992,Medium,Cluster 3,Supermarket Type3,6416.65
2255,FDO52,BABATUNJI035,FDO52_BABATUNJI035,11.6,Normal Sugar,0.07715000400000001,Frozen Foods,425.53,2011,Small,Cluster 2,Supermarket Type1,4705.54
2256,FDO52,BABATUNJI045,FDO52_BABATUNJI045,11.6,Normal Sugar,0.077321087,Frozen Foods,423.28,2009,Medium,Cluster 2,Supermarket Type1,5561.09
2257,FDO52,BABATUNJI046,FDO52_BABATUNJI046,11.6,Normal Sugar,0.077164595,Frozen Foods,431.28,2004,Small,Cluster 1,Supermarket Type1,6416.65
2258,FDO52,BABATUNJI049,FDO52_BABATUNJI049,11.6,Normal Sugar,0.077284566,Frozen Foods,431.03,2006,Medium,Cluster 1,Supermarket Type1,10694.41
2259,FDO56,BABATUNJI010,FDO56_BABATUNJI010,10.195,Normal Sugar,0.075291577,Fruits and Vegetables,297.95,2005,Medium,Cluster 3,Grocery Store,878.86
2260,FDO56,BABATUNJI018,FDO56_BABATUNJI018,10.195,Normal Sugar,0.045165795999999994,Fruits and Vegetables,296.2,2016,Medium,Cluster 3,Supermarket Type2,4101.33
2261,FDO56,BABATUNJI019,FDO56_BABATUNJI019,12.909,Normal Sugar,0.078758649,Fruits and Vegetables,290.95,1992,Small,Cluster 1,Grocery Store,585.9
2262,FDO57,BABATUNJI010,FDO57_BABATUNJI010,20.75,Low Sugar,0.18195852399999998,Snack Foods,402.64,2005,Medium,Cluster 3,Grocery Store,1203.43
2263,FDO57,BABATUNJI018,FDO57_BABATUNJI018,20.75,Low Sugar,0.109153001,Snack Foods,403.39,2016,Medium,Cluster 3,Supermarket Type2,11232.05
2264,FDO57,BABATUNJI019,FDO57_BABATUNJI019,12.909,Low Sugar,0.19033746,Snack Foods,398.64,1992,Small,Cluster 1,Grocery Store,401.14
2265,FDO57,BABATUNJI035,FDO57_BABATUNJI035,20.75,Low Sugar,0.108689606,Snack Foods,398.39,2011,Small,Cluster 2,Supermarket Type1,11232.05
2266,FDO57,BABATUNJI045,FDO57_BABATUNJI045,20.75,Low Sugar,0.108930629,Snack Foods,402.39,2009,Medium,Cluster 2,Supermarket Type1,3610.3
2267,FDO57,BABATUNJI046,FDO57_BABATUNJI046,20.75,Low Sugar,0.108710162,Snack Foods,404.39,2004,Small,Cluster 1,Supermarket Type1,7220.6
2268,FDO57,BABATUNJI049,FDO57_BABATUNJI049,20.75,Low Sugar,0.108879177,Snack Foods,403.89,2006,Medium,Cluster 1,Supermarket Type1,802.29
2269,FDO58,BABATUNJI013,FDO58_BABATUNJI013,19.6,Low Sugar,0.039544237,Snack Foods,409.13,1994,High,Cluster 3,Supermarket Type1,2877.92
2270,FDO58,BABATUNJI018,FDO58_BABATUNJI018,19.6,Low Sugar,0.039738393,Snack Foods,409.38,2016,Medium,Cluster 3,Supermarket Type2,7400.37
2271,FDO58,BABATUNJI027,FDO58_BABATUNJI027,12.909,Low Sugar,0.039385518,Snack Foods,412.13,1992,Medium,Cluster 3,Supermarket Type3,6578.1
2272,FDO58,BABATUNJI035,FDO58_BABATUNJI035,19.6,Low Sugar,0.039569689,Snack Foods,414.88,2011,Small,Cluster 2,Supermarket Type1,6578.1
2273,FDO58,BABATUNJI046,FDO58_BABATUNJI046,19.6,Low Sugar,0.039577173,Snack Foods,415.38,2004,Small,Cluster 1,Supermarket Type1,7400.37
2274,FDO58,BABATUNJI049,FDO58_BABATUNJI049,19.6,Low Sugar,0.039638705,Snack Foods,415.13,2006,Medium,Cluster 1,Supermarket Type1,7811.5
2275,FDO60,BABATUNJI010,FDO60_BABATUNJI010,20.0,Low Sugar,0.05752754400000001,Baking Goods,107.77,2005,Medium,Cluster 3,Grocery Store,223.04
2276,FDO60,BABATUNJI013,FDO60_BABATUNJI013,20.0,Low Sugar,0.034340926,Baking Goods,113.52,1994,High,Cluster 3,Supermarket Type1,2453.47
2277,FDP01,BABATUNJI010,FDP01_BABATUNJI010,20.75,Normal Sugar,0.10599465400000001,Breakfast,376.42,2005,Medium,Cluster 3,Grocery Store,1905.85
2278,FDP01,BABATUNJI017,FDP01_BABATUNJI017,20.75,Normal Sugar,0.063684145,Breakfast,379.42,2014,Medium,Cluster 2,Supermarket Type1,3430.53
2279,FDP01,BABATUNJI035,FDP01_BABATUNJI035,20.75,Normal Sugar,0.06331397400000001,Breakfast,384.42,2011,Small,Cluster 2,Supermarket Type1,4574.05
2280,FDP03,BABATUNJI010,FDP03_BABATUNJI010,5.15,Normal Sugar,0.10239789,Meat,305.35,2005,Medium,Cluster 3,Grocery Store,1238.39
2281,FDP03,BABATUNJI013,FDP03_BABATUNJI013,5.15,Normal Sugar,0.06112617,Meat,306.35,1994,High,Cluster 3,Supermarket Type1,928.79
2282,FDP03,BABATUNJI017,FDP03_BABATUNJI017,5.15,Normal Sugar,0.0,Meat,307.35,2014,Medium,Cluster 2,Supermarket Type1,5263.15
2283,FDP03,BABATUNJI046,FDP03_BABATUNJI046,5.15,Normal Sugar,0.06117708,Meat,304.6,2004,Small,Cluster 1,Supermarket Type1,8049.52
2284,FDP03,BABATUNJI049,FDP03_BABATUNJI049,5.15,Normal Sugar,0.061272194,Meat,314.1,2006,Medium,Cluster 1,Supermarket Type1,4334.36
2285,FDP07,BABATUNJI018,FDP07_BABATUNJI018,18.2,Low Sugar,0.090267996,Fruits and Vegetables,486.78,2016,Medium,Cluster 3,Supermarket Type2,12275.69
2286,FDP07,BABATUNJI035,FDP07_BABATUNJI035,18.2,Low Sugar,0.089884775,Fruits and Vegetables,487.78,2011,Small,Cluster 2,Supermarket Type1,9329.52
2287,FDP07,BABATUNJI045,FDP07_BABATUNJI045,18.2,Low Sugar,0.090084098,Fruits and Vegetables,493.03,2009,Medium,Cluster 2,Supermarket Type1,7856.44
2288,FDP08,BABATUNJI017,FDP08_BABATUNJI017,20.5,Normal Sugar,0.11304588300000001,Fruits and Vegetables,485.37,2014,Medium,Cluster 2,Supermarket Type1,7265.54
2289,FDP08,BABATUNJI045,FDP08_BABATUNJI045,20.5,Normal Sugar,0.112638016,Fruits and Vegetables,488.87,2009,Medium,Cluster 2,Supermarket Type1,9687.39
2290,FDP08,BABATUNJI046,FDP08_BABATUNJI046,20.5,Normal Sugar,0.112410046,Fruits and Vegetables,480.62,2004,Small,Cluster 1,Supermarket Type1,9687.39
2291,FDP08,BABATUNJI049,FDP08_BABATUNJI049,20.5,Normal Sugar,0.112584813,Fruits and Vegetables,480.12,2006,Medium,Cluster 1,Supermarket Type1,3874.96
2292,FDP09,BABATUNJI018,FDP09_BABATUNJI018,19.75,Low Sugar,0.034027909,Snack Foods,530.23,2016,Medium,Cluster 3,Supermarket Type2,7964.63
2293,FDP09,BABATUNJI019,FDP09_BABATUNJI019,12.909,Low Sugar,0.059336763,Snack Foods,530.48,1992,Small,Cluster 1,Grocery Store,1061.95
2294,FDP09,BABATUNJI027,FDP09_BABATUNJI027,12.909,Low Sugar,0.033725742999999996,Snack Foods,529.23,1992,Medium,Cluster 3,Supermarket Type3,10619.51
2295,FDP09,BABATUNJI035,FDP09_BABATUNJI035,19.75,Ultra Low Sugar,0.033883448,Snack Foods,533.23,2011,Small,Cluster 2,Supermarket Type1,10619.51
2296,FDP09,BABATUNJI049,FDP09_BABATUNJI049,19.75,Low Sugar,0.033942546000000004,Snack Foods,533.98,2006,Medium,Cluster 1,Supermarket Type1,11150.49
2297,FDP10,BABATUNJI013,FDP10_BABATUNJI013,19.0,Low Sugar,0.127983545,Snack Foods,269.16,1994,High,Cluster 3,Supermarket Type1,3175.87
2298,FDP10,BABATUNJI046,FDP10_BABATUNJI046,19.0,Low Sugar,0.128090139,Snack Foods,267.66,2004,Small,Cluster 1,Supermarket Type1,3440.52
2299,FDP10,BABATUNJI049,FDP10_BABATUNJI049,19.0,Low Sugar,0.128289285,Snack Foods,262.41,2006,Medium,Cluster 1,Supermarket Type1,2911.21
2300,FDP11,BABATUNJI017,FDP11_BABATUNJI017,15.85,Low Sugar,0.069491408,Breads,545.54,2014,Medium,Cluster 2,Supermarket Type1,11974.41
2301,FDP11,BABATUNJI019,FDP11_BABATUNJI019,12.909,Low Sugar,0.120986139,Breads,540.29,1992,Small,Cluster 1,Grocery Store,1088.58
2302,FDP11,BABATUNJI027,FDP11_BABATUNJI027,12.909,Low Sugar,0.068765925,Breads,542.29,1992,Medium,Cluster 3,Supermarket Type3,10885.83
2303,FDP11,BABATUNJI035,FDP11_BABATUNJI035,15.85,Low Sugar,0.06908748099999999,Breads,546.79,2011,Small,Cluster 2,Supermarket Type1,2721.46
2304,FDP11,BABATUNJI045,FDP11_BABATUNJI045,15.85,Low Sugar,0.069240685,Breads,543.79,2009,Medium,Cluster 2,Supermarket Type1,1632.87
2305,FDP15,BABATUNJI027,FDP15_BABATUNJI027,12.909,Low Sugar,0.08353607099999999,Meat,638.58,1992,Medium,Cluster 3,Supermarket Type3,23069.97
2306,FDP16,BABATUNJI017,FDP16_BABATUNJI017,18.6,Low Sugar,0.039517121,Frozen Foods,609.2,2014,Medium,Cluster 2,Supermarket Type1,14740.81
2307,FDP19,BABATUNJI010,FDP19_BABATUNJI010,11.5,Ultra Low Sugar,0.290430317,Fruits and Vegetables,326.66,2005,Medium,Cluster 3,Grocery Store,645.83
2308,FDP19,BABATUNJI013,FDP19_BABATUNJI013,11.5,Low Sugar,0.0,Fruits and Vegetables,323.41,1994,High,Cluster 3,Supermarket Type1,5166.61
2309,FDP19,BABATUNJI035,FDP19_BABATUNJI035,11.5,Ultra Low Sugar,0.173483253,Fruits and Vegetables,322.66,2011,Small,Cluster 2,Supermarket Type1,8718.65
2310,FDP19,BABATUNJI046,FDP19_BABATUNJI046,11.5,Low Sugar,0.173516063,Fruits and Vegetables,320.41,2004,Small,Cluster 1,Supermarket Type1,6135.35
2311,FDP19,BABATUNJI049,FDP19_BABATUNJI049,11.5,Low Sugar,0.0,Fruits and Vegetables,321.16,2006,Medium,Cluster 1,Supermarket Type1,7104.09
2312,FDP20,BABATUNJI013,FDP20_BABATUNJI013,19.85,Low Sugar,0.045631230999999994,Fruits and Vegetables,320.26,1994,High,Cluster 3,Supermarket Type1,3162.55
2313,FDP20,BABATUNJI018,FDP20_BABATUNJI018,19.85,Low Sugar,0.045855272999999995,Fruits and Vegetables,317.76,2016,Medium,Cluster 3,Supermarket Type2,4427.57
2314,FDP20,BABATUNJI046,FDP20_BABATUNJI046,19.85,Low Sugar,0.045669235999999995,Fruits and Vegetables,316.01,2004,Small,Cluster 1,Supermarket Type1,2530.04
2315,FDP21,BABATUNJI017,FDP21_BABATUNJI017,7.42,Normal Sugar,0.025886443,Snack Foods,472.97,2014,Medium,Cluster 2,Supermarket Type1,11817.95
2316,FDP21,BABATUNJI018,FDP21_BABATUNJI018,7.42,Normal Sugar,0.0258457,Snack Foods,472.47,2016,Medium,Cluster 3,Supermarket Type2,6145.33
2317,FDP21,BABATUNJI019,FDP21_BABATUNJI019,12.909,Normal Sugar,0.045068892,Snack Foods,477.22,1992,Small,Cluster 1,Grocery Store,2363.59
2318,FDP21,BABATUNJI027,FDP21_BABATUNJI027,12.909,Normal Sugar,0.025616191,Snack Foods,470.47,1992,Medium,Cluster 3,Supermarket Type3,15599.69
2319,FDP23,BABATUNJI027,FDP23_BABATUNJI027,12.909,Low Sugar,0.035414528,Breads,545.54,1992,Medium,Cluster 3,Supermarket Type3,9252.96
2320,FDP23,BABATUNJI035,FDP23_BABATUNJI035,6.71,Low Sugar,0.03558013,Breads,543.79,2011,Small,Cluster 2,Supermarket Type1,11430.12
2321,FDP23,BABATUNJI045,FDP23_BABATUNJI045,6.71,Low Sugar,0.03565903,Breads,545.79,2009,Medium,Cluster 2,Supermarket Type1,4898.62
2322,FDP24,BABATUNJI010,FDP24_BABATUNJI010,20.6,Low Sugar,0.13893181,Baking Goods,298.94,2005,Medium,Cluster 3,Grocery Store,302.94
2323,FDP24,BABATUNJI013,FDP24_BABATUNJI013,20.6,Low Sugar,0.082935004,Baking Goods,298.94,1994,High,Cluster 3,Supermarket Type1,6664.66
2324,FDP24,BABATUNJI017,FDP24_BABATUNJI017,20.6,Low Sugar,0.083473583,Baking Goods,302.19,2014,Medium,Cluster 2,Supermarket Type1,3029.39
2325,FDP24,BABATUNJI046,FDP24_BABATUNJI046,20.6,Low Sugar,0.083004078,Baking Goods,298.69,2004,Small,Cluster 1,Supermarket Type1,2726.45
2326,FDP24,BABATUNJI049,FDP24_BABATUNJI049,20.6,Ultra Low Sugar,0.083133128,Baking Goods,300.44,2006,Medium,Cluster 1,Supermarket Type1,3332.33
2327,FDP25,BABATUNJI017,FDP25_BABATUNJI017,15.2,Low Sugar,0.021327477,Canned,542.21,2014,Medium,Cluster 2,Supermarket Type1,7097.43
2328,FDP25,BABATUNJI019,FDP25_BABATUNJI019,12.909,Low Sugar,0.037131628,Canned,541.21,1992,Small,Cluster 1,Grocery Store,545.96
2329,FDP25,BABATUNJI027,FDP25_BABATUNJI027,12.909,Low Sugar,0.02110482,Canned,542.71,1992,Medium,Cluster 3,Supermarket Type3,16924.64
2330,FDP25,BABATUNJI035,FDP25_BABATUNJI035,15.2,Low Sugar,0.021203509,Canned,540.96,2011,Small,Cluster 2,Supermarket Type1,15286.77
2331,FDP25,BABATUNJI045,FDP25_BABATUNJI045,15.2,Low Sugar,0.021250527999999998,Canned,541.46,2009,Medium,Cluster 2,Supermarket Type1,13102.94
2332,FDP25,BABATUNJI049,FDP25_BABATUNJI049,15.2,Low Sugar,0.021240491,Canned,542.46,2006,Medium,Cluster 1,Supermarket Type1,12011.03
2333,FDP26,BABATUNJI013,FDP26_BABATUNJI013,7.785,Low Sugar,0.139436695,Dairy,257.58,1994,High,Cluster 3,Supermarket Type1,6010.51
2334,FDP26,BABATUNJI046,FDP26_BABATUNJI046,7.785,Low Sugar,0.139552827,Dairy,264.08,2004,Small,Cluster 1,Supermarket Type1,1045.31
2335,FDP27,BABATUNJI018,FDP27_BABATUNJI018,8.155,Low Sugar,0.11993723099999999,Meat,472.88,2016,Medium,Cluster 3,Supermarket Type2,5218.21
2336,FDP27,BABATUNJI019,FDP27_BABATUNJI019,12.909,Low Sugar,0.20914265,Meat,477.38,1992,Small,Cluster 1,Grocery Store,948.77
2337,FDP27,BABATUNJI027,FDP27_BABATUNJI027,12.909,Low Sugar,0.118872194,Meat,470.88,1992,Medium,Cluster 3,Supermarket Type3,13282.71
2338,FDP27,BABATUNJI035,FDP27_BABATUNJI035,8.155,Low Sugar,0.11942805199999999,Meat,477.13,2011,Small,Cluster 2,Supermarket Type1,6166.97
2339,FDP27,BABATUNJI045,FDP27_BABATUNJI045,8.155,Low Sugar,0.11969288800000001,Meat,471.13,2009,Medium,Cluster 2,Supermarket Type1,10910.8
2340,FDP28,BABATUNJI017,FDP28_BABATUNJI017,13.65,Normal Sugar,0.081096613,Frozen Foods,653.23,2014,Medium,Cluster 2,Supermarket Type1,7829.81
2341,FDP28,BABATUNJI035,FDP28_BABATUNJI035,13.65,Normal Sugar,0.08062523,Frozen Foods,649.23,2011,Small,Cluster 2,Supermarket Type1,5219.87
2342,FDP32,BABATUNJI017,FDP32_BABATUNJI017,6.65,Low Sugar,0.08816538,Fruits and Vegetables,317.17,2014,Medium,Cluster 2,Supermarket Type1,4450.87
2343,FDP32,BABATUNJI035,FDP32_BABATUNJI035,6.65,Low Sugar,0.087652908,Fruits and Vegetables,322.17,2011,Small,Cluster 2,Supermarket Type1,3497.11
2344,FDP32,BABATUNJI046,FDP32_BABATUNJI046,6.65,Low Sugar,0.087669485,Fruits and Vegetables,318.17,2004,Small,Cluster 1,Supermarket Type1,6040.47
2345,FDP32,BABATUNJI049,FDP32_BABATUNJI049,6.65,Low Sugar,0.08780578800000001,Fruits and Vegetables,316.92,2006,Medium,Cluster 1,Supermarket Type1,4768.79
2346,FDP33,BABATUNJI017,FDP33_BABATUNJI017,18.7,Ultra Low Sugar,0.08977721400000001,Snack Foods,641.17,2014,Medium,Cluster 2,Supermarket Type1,13422.53
2347,FDP33,BABATUNJI019,FDP33_BABATUNJI019,12.909,Low Sugar,0.15630419199999998,Snack Foods,640.92,1992,Small,Cluster 1,Grocery Store,639.17
